# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = logistic_model
# start_datetime = 2025-05-10 18:46:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data.json
# init = 0
# random
#   seed = 17271
# output
#   file = /home/daniel-hartman/Documents/OPEN_projects/Bayes_LC50/runfiles/logistic-20250510144606.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=logistic.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,beta.1,beta.2,beta.3,beta.4
# Adaptation terminated
# Step size = 0.380237
# Diagonal elements of inverse mass matrix:
# 0.000252283, 0.412938, 1.27493e-05, 1.37146e-05, 1.33848e-05, 4.1085e-05
-1042.92,0.941988,0.380237,3,7,0,1045.07,0.0181403,0.00802248,0.00347695,0.0250463,0.0221276,0.027649
-1043.75,0.955837,0.380237,2,7,0,1044.93,0.0175384,0.0113459,0.00322411,0.0261139,0.021216,0.0268611
-1045.54,0.307938,0.380237,3,7,0,1050.29,0.00290025,0.0379615,0.0077963,0.0238915,0.0239129,0.0331549
-1045.49,0.980429,0.380237,3,7,0,1047.28,0.0306533,0.00915434,0.00803505,0.0272344,0.0239827,0.0316265
-1043.86,0.398953,0.380237,2,3,0,1049.04,0.017277,0.0149269,0.0082794,0.0252864,0.0240353,0.0304119
-1044.17,0.99084,0.380237,3,7,0,1045.45,0.0148415,0.0159707,0.0076046,0.02495,0.020598,0.034308
-1046.66,0.932179,0.380237,2,7,0,1050.15,0.00143505,0.0637356,0.00385137,0.0226876,0.0244965,0.0416477
-1046.42,0.965624,0.380237,3,7,0,1047.94,0.00194705,0.0809456,0.00498523,0.022576,0.0242801,0.0373987
-1050.73,0.701763,0.380237,3,7,0,1051.98,-0.00828795,0.0800285,0.00201242,0.0216814,0.0263037,0.040801
-1047.99,0.877795,0.380237,2,7,0,1052.4,-0.0272367,0.0732861,0.00730179,0.0251602,0.0238277,0.041136
-1046.05,0.940118,0.380237,3,7,0,1048.98,-0.014058,0.0474657,0.00687982,0.0232475,0.022899,0.0316598
-1041.52,0.933757,0.380237,3,7,0,1046.08,0.0244821,0.0121445,0.00554437,0.0254489,0.0235686,0.0322096
-1041.99,0.857511,0.380237,3,7,0,1043.6,0.0223693,0.0188888,0.00545581,0.0250969,0.0222456,0.035062
-1042.97,0.916105,0.380237,3,7,0,1044.86,0.0325296,0.019445,0.00551282,0.0262585,0.022622,0.0359342
-1044.05,0.880304,0.380237,3,7,0,1045.27,0.0254177,0.0150306,0.00674413,0.0277695,0.021512,0.0354541
-1045.59,0.71646,0.380237,3,7,0,1050.34,-0.0111477,0.0554334,0.00556498,0.0228203,0.0237704,0.0326069
-1045.38,0.96652,0.380237,2,7,0,1047.77,0.0109868,0.0710505,0.00590458,0.0247586,0.0234851,0.0348209
-1047.07,0.856617,0.380237,3,7,0,1048.79,0.0428557,0.0156994,0.0056254,0.0237039,0.0268329,0.0325794
-1046.78,1,0.380237,3,7,0,1048.76,-0.006083,0.0274067,0.00526665,0.0241733,0.0193908,0.030854
-1045.99,0.894265,0.380237,2,3,0,1049.29,0.00650042,0.0393247,0.00589177,0.0254792,0.0201521,0.02865
-1042.67,0.854763,0.380237,3,7,0,1048.46,0.0280125,0.0124586,0.00512893,0.0221538,0.0228462,0.0354283
-1044.47,0.791588,0.380237,2,7,0,1045.22,0.0130539,0.0126694,0.00829092,0.0250352,0.0231269,0.0349627
-1043.06,0.680172,0.380237,2,3,0,1047.62,0.0156276,0.0192376,0.00576577,0.0250663,0.0249667,0.0378901
-1042.94,0.949887,0.380237,3,7,0,1044.89,0.0239846,0.0184682,0.00348139,0.0231818,0.0220015,0.0298084
-1046.62,0.753415,0.380237,3,7,0,1049.74,0.0448747,0.0462441,0.00652344,0.0259005,0.0246391,0.0448165
-1043.26,0.913238,0.380237,3,7,0,1048.62,0.0293629,0.0195647,0.00371552,0.0256258,0.0238065,0.0289703
-1042.79,0.999925,0.380237,2,3,0,1043.77,0.0329159,0.0193169,0.00527709,0.0244229,0.0239819,0.0303586
-1044.27,0.858296,0.380237,3,7,0,1045.19,0.00248799,0.0170191,0.00397303,0.0247085,0.0222776,0.0307291
-1045.99,0.209185,0.380237,2,3,0,1053.85,0.0126592,0.00986253,0.00263605,0.0216213,0.0253571,0.0323254
-1044.26,1,0.380237,2,3,0,1046.2,0.0179298,0.0114847,0.00221955,0.0221088,0.024501,0.0305689
-1044.54,0.96921,0.380237,3,7,0,1046.72,0.0262925,0.0178564,0.00733466,0.0256246,0.0200303,0.0337331
-1045.94,0.986062,0.380237,3,7,0,1047.63,0.014778,0.0286625,0.00260116,0.0232609,0.0264795,0.0312341
-1044.87,0.568122,0.380237,2,3,0,1051.75,0.000753066,0.0184816,0.00629576,0.0235274,0.0243573,0.0303884
-1048.85,0.493239,0.380237,3,7,0,1051.72,0.0589353,0.0590661,0.00527262,0.0208907,0.02368,0.0470603
-1048.89,0.972487,0.380237,3,15,0,1051.18,0.0639759,0.0690491,0.00561923,0.0212333,0.0251872,0.043714
-1047.78,0.556948,0.380237,3,7,0,1055.92,0.0526786,0.0534926,0.00709206,0.0277296,0.0217851,0.0383656
-1044.38,0.86609,0.380237,3,11,0,1049.61,0.0357916,0.0277819,0.00491757,0.0222221,0.0220801,0.0295766
-1043.85,0.977097,0.380237,3,7,0,1045.96,0.0150603,0.0213972,0.00525779,0.0255637,0.0257908,0.037951
-1043.53,0.817739,0.380237,3,7,0,1048.93,0.0268708,0.0368712,0.0053081,0.0255221,0.0230061,0.0350872
-1049.47,0.660324,0.380237,3,7,0,1051.32,0.00725714,0.0368426,0.00622476,0.0248139,0.0174362,0.0306793
-1047.59,1,0.380237,3,7,0,1051.78,0.0451004,0.0360877,0.00681901,0.0245375,0.0190017,0.0358611
-1048.24,0.989182,0.380237,3,7,0,1050.22,0.0112517,0.0154686,0.00636281,0.0245756,0.027569,0.0446245
-1046.93,1,0.380237,3,7,0,1050.51,0.0426492,0.0312956,0.00376322,0.0244373,0.0191699,0.0378744
-1045.05,0.99549,0.380237,3,7,0,1048.5,0.0398187,0.0356497,0.00403072,0.0257897,0.0252046,0.0306737
-1045.82,0.998313,0.380237,3,7,0,1046.72,0.0364705,0.0462888,0.00605776,0.0236184,0.0217302,0.0267313
-1045.05,0.998384,0.380237,2,7,0,1047.05,0.0332277,0.0369346,0.00593461,0.0255343,0.0213826,0.0280095
-1046.15,0.786794,0.380237,3,7,0,1049.47,0.0404139,0.0239448,0.00325531,0.0277219,0.0250175,0.0323629
-1042.47,0.911284,0.380237,2,3,0,1047.56,0.0175148,0.0178289,0.0056159,0.0223363,0.0221195,0.0328895
-1042.44,0.983384,0.380237,3,7,0,1043.64,0.0188533,0.0126611,0.00678589,0.0247595,0.0211071,0.031686
-1044.12,0.849268,0.380237,2,7,0,1046.31,0.0307579,0.0337903,0.003447,0.0238519,0.0230855,0.0394839
-1043.85,0.70405,0.380237,3,7,0,1045.64,0.0219598,0.0258941,0.00322846,0.0245711,0.0248424,0.0385294
-1044.36,0.951781,0.380237,3,7,0,1046.79,0.0390193,0.0408669,0.00420386,0.0250025,0.023132,0.0388061
-1042.97,0.927144,0.380237,3,7,0,1045.71,0.0182467,0.0126904,0.00580563,0.0252352,0.0220137,0.0403286
-1042.38,0.77238,0.380237,2,7,0,1046.09,0.0287197,0.0180966,0.00641181,0.023974,0.0230138,0.0315331
-1043.12,0.470051,0.380237,2,7,0,1046.48,0.0196143,0.0302948,0.00542958,0.0240997,0.024408,0.0319182
-1043.22,0.94678,0.380237,2,7,0,1043.95,0.0171182,0.0264389,0.00441458,0.0248237,0.0218215,0.0291816
-1041.98,0.978896,0.380237,2,7,0,1044.36,0.020065,0.0160909,0.00565626,0.0231555,0.0227935,0.036702
-1043.29,0.659494,0.380237,2,7,0,1047.75,0.0303531,0.0250927,0.00531076,0.0258603,0.0247205,0.0363894
-1043.63,0.818572,0.380237,3,7,0,1046.55,0.0161114,0.0156254,0.00619818,0.0228319,0.0239541,0.0416124
-1043.48,0.637722,0.380237,2,7,0,1047.38,0.0253306,0.0201334,0.00346376,0.0222359,0.0230048,0.03835
-1044.57,0.83781,0.380237,2,3,0,1046.22,0.0272631,0.0228046,0.0029593,0.0228778,0.0256637,0.0367026
-1042.64,0.953039,0.380237,2,3,0,1045.36,0.023405,0.0232979,0.00534922,0.0242642,0.0247256,0.0361536
-1047.08,0.694083,0.380237,2,3,0,1048.39,0.0191483,0.0129006,0.00795509,0.0259763,0.0194996,0.0422608
-1048.66,0.994549,0.380237,3,7,0,1052.76,0.0318179,0.011705,0.00312256,0.0214947,0.0233903,0.0496471
-1044.95,1,0.380237,2,3,0,1050.22,0.0207855,0.0317616,0.00610834,0.0267334,0.0227472,0.0432312
-1043.88,0.979973,0.380237,3,15,0,1047.69,0.0215106,0.0357695,0.00602001,0.0254386,0.022121,0.0374689
-1041.68,0.998793,0.380237,3,7,0,1045.25,0.0211785,0.0156351,0.00598595,0.0235132,0.0235405,0.0320414
-1041.68,0.0958635,0.380237,1,3,1,1053.7,0.0211785,0.0156351,0.00598595,0.0235132,0.0235405,0.0320414
-1043.04,0.814002,0.380237,3,7,0,1044.17,0.00871015,0.0144205,0.00538293,0.0253987,0.0230103,0.0305652
-1044.93,0.806603,0.380237,2,5,0,1046.9,0.00803555,0.0346164,0.00573756,0.0252602,0.025951,0.0355397
-1045.86,0.979202,0.380237,3,7,0,1047.45,0.0138342,0.0507399,0.00420526,0.0239356,0.020352,0.0302714
-1045.47,0.975955,0.380237,3,7,0,1047.82,0.0421192,0.0244131,0.00621292,0.0262339,0.02595,0.0370697
-1043.3,0.989358,0.380237,3,7,0,1046.46,0.0242453,0.019542,0.00337286,0.0240637,0.0209512,0.0352981
-1042.82,0.952725,0.380237,3,7,0,1045.39,0.0240542,0.0129845,0.00760161,0.0253438,0.0243601,0.0311949
-1044.22,0.927377,0.380237,2,7,0,1047.07,0.0227601,0.0127078,0.0061403,0.0218399,0.0215842,0.0420817
-1045.1,0.940984,0.380237,3,7,0,1047.28,0.0202709,0.00899861,0.00382629,0.0268489,0.0245331,0.0230294
-1050.31,0.370185,0.380237,2,3,0,1052.43,0.0118509,0.0105195,0.00178175,0.0287354,0.0261373,0.0257788
-1043.03,1,0.380237,3,7,0,1049.77,0.029597,0.0109529,0.00598405,0.025463,0.0217339,0.0306509
-1042.39,0.907021,0.380237,2,3,0,1044.69,0.0268022,0.0138982,0.00536338,0.025683,0.02434,0.0289454
-1042.87,0.430913,0.380237,2,3,0,1045.95,0.0154143,0.00961823,0.00701104,0.0253201,0.0220923,0.0284586
-1041.78,1,0.380237,2,3,0,1043.06,0.0165789,0.0104399,0.00543938,0.0246399,0.0219267,0.0294107
-1042.87,0.850621,0.380237,2,3,0,1044.16,0.0188974,0.0108284,0.00557276,0.0217312,0.0211051,0.0296059
-1043.53,0.882455,0.380237,3,7,0,1044.98,0.019839,0.0144118,0.00534642,0.0258798,0.0200774,0.0367924
-1041.72,0.987014,0.380237,3,7,0,1044.32,0.0176722,0.0108443,0.00577857,0.0229495,0.02244,0.0297151
-1042.82,0.907338,0.380237,2,7,0,1044.15,0.0186672,0.0181233,0.0057377,0.0249095,0.0207414,0.0353547
-1044.49,0.995311,0.380237,3,7,0,1045.15,0.0267495,0.0187954,0.00517892,0.0238223,0.025613,0.0452996
-1045.53,0.67466,0.380237,2,3,0,1050.49,0.0158354,0.0142666,0.00520643,0.0253318,0.021476,0.0472847
-1043.57,1,0.380237,3,7,0,1046.42,0.03048,0.0312907,0.00505244,0.0236153,0.0247613,0.0318253
-1042.86,0.937876,0.380237,3,7,0,1046.54,0.0169073,0.0171674,0.0048941,0.0253611,0.0215401,0.0272916
-1045.71,0.738204,0.380237,3,15,0,1049.82,0.0489266,0.0418763,0.00293516,0.02349,0.0223322,0.0369175
-1046.01,0.981541,0.380237,3,7,0,1047.81,0.0483217,0.0623599,0.00406836,0.0223407,0.0230976,0.0371547
-1046.83,0.288576,0.380237,3,7,0,1054.06,0.00897158,0.0149479,0.00806338,0.0249449,0.0207592,0.0405764
-1044.99,0.976625,0.380237,3,7,0,1049.73,0.0324331,0.0252013,0.00375021,0.0222039,0.02395,0.0440014
-1045.15,0.965306,0.380237,3,7,0,1047.77,0.0194359,0.0124458,0.00599993,0.0266794,0.0227645,0.0456685
-1048.97,0.301012,0.380237,2,3,0,1050.51,0.0234074,0.00700119,0.00580193,0.0252568,0.0227594,0.0471267
-1047.9,1,0.380237,2,7,0,1051.93,0.0274203,0.0104604,0.00817511,0.0269456,0.0207607,0.0456118
-1044.91,0.720536,0.380237,3,7,0,1052.67,0.0144894,0.0346901,0.00322594,0.0222169,0.0222907,0.038283
-1045.05,0.885352,0.380237,3,7,0,1048.34,0.0182842,0.00770665,0.00448672,0.0241805,0.0272636,0.0299958
-1043.95,1,0.380237,3,7,0,1047.15,0.0231167,0.00967213,0.00715209,0.0237299,0.0266976,0.0327929
-1045.25,0.462931,0.380237,3,7,0,1048.68,0.0324927,0.0159152,0.00720014,0.024398,0.0269964,0.0348954
-1046.24,0.957039,0.380237,2,7,0,1047.21,0.0335931,0.0166752,0.00727738,0.0237509,0.0275103,0.0319406
-1045.84,1,0.380237,3,7,0,1048.45,0.00706061,0.0150165,0.00269182,0.0236514,0.0209342,0.0383566
-1047.48,0.48852,0.380237,4,15,0,1051.31,0.043173,0.0508615,0.00153297,0.0248336,0.0229804,0.0297973
-1048.8,0.994904,0.380237,3,7,0,1051.93,0.0589353,0.0377451,0.00882758,0.0240945,0.0234008,0.0284554
-1048.34,0.966181,0.380237,3,11,0,1052.34,0.0698915,0.0601666,0.0024281,0.0229189,0.0220993,0.041114
-1049.62,0.948968,0.380237,3,15,0,1051.48,0.0866399,0.0714955,0.00779764,0.0247195,0.0215845,0.0437586
-1049.74,0.84906,0.380237,3,15,0,1054.99,0.0732749,0.0850762,0.00493186,0.0255247,0.0194721,0.0438244
-1048.76,1,0.380237,3,7,0,1050.66,0.0755796,0.0661578,0.00526969,0.0217979,0.0258516,0.04067
-1047.65,0.775904,0.380237,3,7,0,1053.29,0.0914069,0.0617073,0.00378597,0.0246572,0.02338,0.0367584
-1048.26,0.91233,0.380237,3,7,0,1049.62,0.0853549,0.110638,0.00565309,0.0228499,0.0211202,0.036999
-1046.93,1,0.380237,3,7,0,1049.1,0.0753237,0.0560024,0.00632599,0.0239606,0.0239945,0.0311393
-1047.5,0.9463,0.380237,3,7,0,1048.94,0.0869159,0.108183,0.00450118,0.0256231,0.0240113,0.032863
-1049.58,0.692741,0.380237,2,3,0,1053.72,0.0793812,0.0400377,0.00544463,0.0246321,0.0266603,0.0318411
-1046.85,0.939765,0.380237,3,7,0,1051.79,0.0727043,0.097492,0.00531062,0.0250307,0.0238812,0.0372351
-1047.04,0.976394,0.380237,3,7,0,1047.97,0.0663422,0.110497,0.00430731,0.0237823,0.0224662,0.0323262
-1048.79,0.901071,0.380237,4,15,0,1049.63,0.0768369,0.115011,0.00540891,0.0267325,0.025265,0.0300081
-1046.93,0.935377,0.380237,3,7,0,1050.7,0.0579543,0.102625,0.00537492,0.0235549,0.0233142,0.0298193
-1051.8,0.587624,0.380237,2,3,0,1052.72,0.0647508,0.0996214,0.0100178,0.0232086,0.0224115,0.0321351
-1048.65,0.976698,0.380237,3,11,0,1053.86,-0.00528021,0.0157778,0.00708305,0.0242472,0.0242557,0.0346897
-1044.5,1,0.380237,2,3,0,1048.91,0.0192271,0.0332711,0.00295042,0.0244996,0.0213925,0.0314737
-1045.7,0.864602,0.380237,2,3,0,1046.76,0.0141149,0.0316194,0.00808974,0.0227207,0.0243941,0.0303322
-1045.21,0.990068,0.380237,3,7,0,1047.62,0.0239939,0.011845,0.00848691,0.0221487,0.0238052,0.0404794
-1043.4,0.930885,0.380237,2,3,0,1046.64,0.0265852,0.0109324,0.00768019,0.0245453,0.0230085,0.0390467
-1042.21,0.904143,0.380237,2,3,0,1044.4,0.0148819,0.013277,0.00372601,0.0250638,0.0228599,0.0309556
-1042.3,0.95283,0.380237,3,7,0,1044.07,0.0191636,0.00772247,0.00694914,0.0252708,0.0231681,0.030042
-1042.59,0.676277,0.380237,3,7,0,1044.63,0.0237827,0.020878,0.00428255,0.0237707,0.0214438,0.0342622
-1046.32,0.400053,0.380237,2,3,0,1049.38,0.0148064,0.00601903,0.00646817,0.0239896,0.0198928,0.0315515
-1042.99,1,0.380237,2,3,0,1045.39,0.0218151,0.0145304,0.00492259,0.0235883,0.0251295,0.0262769
-1041.64,0.982322,0.380237,2,3,0,1043.61,0.0202982,0.00999454,0.00637011,0.0249584,0.0221449,0.0317011
-1042.55,0.366826,0.380237,2,3,0,1044.41,0.0305443,0.0129287,0.00544476,0.0256312,0.0231926,0.0307536
-1044.59,0.863657,0.380237,2,7,0,1047.3,0.0318276,0.021245,0.00311244,0.027097,0.0239639,0.0302334
-1043.25,0.932782,0.380237,3,7,0,1046.88,0.0146949,0.0120789,0.00495053,0.0225926,0.0236626,0.0385425
-1044.29,0.653278,0.380237,3,7,0,1046.49,0.0343211,0.0203466,0.00557406,0.025926,0.0228194,0.0262925
-1042.55,0.980424,0.380237,3,7,0,1045.59,0.0241398,0.0183987,0.00554491,0.0236566,0.0250126,0.0370537
-1045.32,0.698933,0.380237,2,3,0,1048.47,0.0381545,0.014089,0.00458209,0.0226304,0.0218548,0.0386745
-1044.8,0.98171,0.380237,3,15,0,1047.21,0.0170962,0.0379223,0.00680366,0.0251523,0.02402,0.0406748
-1046.68,0.886075,0.380237,3,7,0,1047.27,0.00857955,0.0089095,0.0078135,0.0222872,0.0230872,0.0275998
-1045.26,0.548575,0.380237,2,7,0,1051.13,0.0315608,0.0244924,0.00389475,0.0285788,0.0239685,0.0341954
-1045.65,0.968487,0.380237,3,7,0,1049.22,0.0350628,0.014144,0.00458817,0.0237684,0.0267814,0.0292273
-1047.01,0.726385,0.380237,3,7,0,1048.41,-0.00513968,0.0343806,0.00465716,0.024913,0.0195863,0.04024
-1044.13,0.973469,0.380237,3,7,0,1047.63,0.0316465,0.0170762,0.00513027,0.0236158,0.0266039,0.036203
-1043.77,0.915742,0.380237,3,7,0,1046.67,0.0148116,0.0139942,0.00377516,0.0251836,0.0200149,0.0299132
-1044.13,0.776444,0.380237,3,7,0,1046.19,0.0201487,0.00562229,0.00729141,0.0224603,0.024077,0.02537
-1041.9,0.794514,0.380237,3,7,0,1045.02,0.0183233,0.0121625,0.00428568,0.0238535,0.0214874,0.0308085
-1050.11,0.338974,0.380237,2,3,0,1051.62,0.0291675,0.0128835,0.00460354,0.0298314,0.0182742,0.0309159
-1047.87,1,0.380237,2,7,0,1051.5,0.0293838,0.019343,0.00566126,0.0288022,0.0188772,0.0313325
-1045.17,0.933319,0.380237,2,7,0,1050.63,0.0119606,0.0119309,0.00407806,0.0272473,0.0205371,0.0343753
-1042.91,1,0.380237,2,7,0,1046.44,0.0232576,0.0182765,0.00689415,0.0242688,0.0231555,0.039806
-1043.24,0.790678,0.380237,3,7,0,1046.72,0.0155806,0.00999964,0.00316548,0.0228017,0.0236151,0.0272583
-1042.54,0.984808,0.380237,2,3,0,1044.15,0.0189584,0.0131159,0.00476243,0.0236492,0.0244854,0.0261363
-1045.52,0.805476,0.380237,3,7,0,1046.86,0.0298923,0.0215146,0.00339762,0.0240173,0.0201842,0.0436381
-1048.56,0.612318,0.380237,3,7,0,1053.57,0.0262052,0.0110148,0.00622366,0.0211186,0.0181377,0.0392536
-1044.01,1,0.380237,3,7,0,1049.9,0.0146158,0.0114157,0.00601899,0.0214155,0.0229238,0.0376592
-1044.95,0.92398,0.380237,3,7,0,1047.76,0.030725,0.0158387,0.00552931,0.0262017,0.0258319,0.0259063
-1043.42,0.909925,0.380237,2,7,0,1048.15,0.0160657,0.0106731,0.00462922,0.0244985,0.0240913,0.0393332
-1045.43,0.929808,0.380237,2,3,0,1046.28,0.0322053,0.0135774,0.00822746,0.0242488,0.0254013,0.0402635
-1045.07,0.920447,0.380237,3,7,0,1048.91,0.0221094,0.0158076,0.00479062,0.0238847,0.0246669,0.0217843
-1041.86,0.907095,0.380237,2,3,0,1046.92,0.01662,0.00944028,0.00495031,0.025198,0.0232515,0.0298871
-1042.78,0.91231,0.380237,3,7,0,1044.38,0.0271655,0.0245095,0.00622787,0.0235363,0.0228609,0.0321563
-1044.62,0.986105,0.380237,2,3,0,1045.44,0.00650945,0.0136443,0.00496116,0.0233395,0.0253231,0.0328636
-1046.68,0.919041,0.380237,2,7,0,1049.85,0.0185039,0.020808,0.00251294,0.0242091,0.0191232,0.0404437
-1046.1,0.985528,0.380237,3,7,0,1048.8,0.0291714,0.0240837,0.00320273,0.0238658,0.0192368,0.0390461
-1043.11,0.996295,0.380237,2,7,0,1048.48,0.016032,0.0244879,0.00561034,0.0250552,0.0230635,0.0277956
-1047.83,0.582278,0.380237,2,3,0,1049.86,0.0148317,0.0267538,0.00756661,0.0284021,0.0242016,0.0249308
-1046.56,0.998291,0.380237,3,7,0,1049.39,0.0195472,0.0139175,0.00778448,0.0256251,0.0222586,0.0482208
-1045.47,0.835568,0.380237,3,7,0,1049.67,0.0330767,0.0215738,0.00166516,0.0230113,0.0238777,0.0328134
-1043.41,0.933672,0.380237,2,7,0,1046.95,0.0180379,0.010121,0.00657374,0.0249345,0.0255386,0.0359905
-1043.09,1,0.380237,3,7,0,1044.66,0.0147306,0.0202382,0.00440565,0.0260236,0.0213169,0.0319538
-1042.72,1,0.380237,2,3,0,1043.63,0.00914818,0.0193085,0.00551154,0.0249892,0.0224615,0.0320854
-1045.67,0.329438,0.380237,3,7,0,1048.73,0.00751837,0.0102866,0.00471711,0.0261798,0.0242363,0.0304847
-1047.77,1,0.380237,3,7,0,1049.19,0.054996,0.0524349,0.00627609,0.026151,0.0215724,0.0471388
-1044.54,1,0.380237,3,7,0,1048.89,0.039517,0.0347157,0.0059894,0.0234165,0.0242666,0.040208
-1045.43,0.990777,0.380237,3,7,0,1046.39,0.0078015,0.0169888,0.00453544,0.0253178,0.0219731,0.0442221
-1044.72,0.953191,0.380237,3,7,0,1047.34,0.0327264,0.037382,0.00511281,0.0232645,0.0242772,0.0428975
-1045.73,0.93228,0.380237,3,7,0,1046.83,0.0430615,0.0205642,0.00670778,0.0258874,0.0243322,0.0434617
-1044.3,0.817248,0.380237,3,7,0,1048.33,0.00320841,0.0272883,0.00410861,0.0246662,0.0237312,0.0398442
-1043.93,0.964496,0.380237,3,7,0,1045.71,0.0284961,0.0167408,0.00426459,0.0260364,0.0209609,0.02781
-1047.42,0.84635,0.380237,3,7,0,1049.34,0.0243207,0.0304542,0.00281672,0.0209627,0.0211162,0.0439899
-1043.14,0.962859,0.380237,2,7,0,1049.42,0.0256423,0.0129446,0.0050769,0.0216105,0.0233653,0.0384935
-1043.72,0.869058,0.380237,2,7,0,1045.83,0.0158809,0.0133262,0.00347923,0.0274505,0.0239108,0.0325331
-1042.44,0.984001,0.380237,2,7,0,1044.65,0.0139198,0.0130362,0.00438099,0.025499,0.0231966,0.0347236
-1042.62,0.96389,0.380237,3,7,0,1044.23,0.0256518,0.0153248,0.0070145,0.0246597,0.0230383,0.0287915
-1044.66,0.827084,0.380237,2,3,0,1045.91,0.018874,0.00772806,0.00393446,0.0210096,0.021927,0.0346561
-1045.15,0.130174,0.380237,2,3,0,1048.84,0.0107515,0.0105168,0.00504222,0.0216202,0.0240929,0.0364988
-1045.5,0.987804,0.380237,3,7,0,1049.05,0.0218126,0.0186264,0.00144978,0.025437,0.0216956,0.0283324
-1047.12,0.954557,0.380237,3,7,0,1049.03,0.0384214,0.0195887,0.0022361,0.0270315,0.0228883,0.0444975
-1044.84,1,0.380237,3,7,0,1048.49,0.0119834,0.017605,0.00644555,0.0220176,0.0248064,0.0254863
-1043.35,0.930812,0.380237,3,7,0,1048.42,0.0123053,0.0312201,0.00506961,0.0246031,0.0236986,0.0379767
-1042.03,0.905175,0.380237,2,7,0,1044.02,0.0246965,0.0187825,0.00530857,0.0257543,0.0229961,0.03321
-1042.59,0.84046,0.380237,2,3,0,1044.21,0.0164081,0.0169529,0.00584828,0.0251024,0.0250862,0.0342842
-1042.75,0.937119,0.380237,2,7,0,1045.35,0.0175299,0.0217823,0.00517927,0.0244711,0.0246303,0.0291446
-1047.26,0.554479,0.380237,2,3,0,1049.72,0.0366435,0.0205232,0.00417945,0.0290928,0.020374,0.0343991
-1047,0.997601,0.380237,3,7,0,1048.06,0.00874087,0.0191744,0.00549837,0.0200221,0.0259382,0.0367141
-1048.69,0.999295,0.380237,3,7,0,1051.88,0.000429955,0.0569368,0.0065014,0.0293014,0.0245147,0.0340034
-1047.33,0.893459,0.380237,3,7,0,1050.32,0.00569889,0.0244623,0.00480861,0.0196887,0.0216813,0.0398704
-1043.78,1,0.380237,3,7,0,1049.74,0.0290271,0.0390904,0.00597473,0.0251709,0.0231636,0.0333466
-1042.69,0.931522,0.380237,3,7,0,1044.27,0.0274597,0.0240116,0.00596841,0.0255677,0.023124,0.035214
-1043.2,0.902362,0.380237,3,7,0,1045.47,0.0222305,0.0172408,0.00464567,0.0230088,0.020817,0.0385821
-1042.38,0.959136,0.380237,2,7,0,1045.11,0.0269749,0.0126677,0.00471318,0.0241986,0.0249533,0.0298337
-1043.89,0.8783,0.380237,2,7,0,1045.31,0.0182269,0.0114505,0.00336311,0.0249581,0.0259171,0.0270417
-1044.02,0.834304,0.380237,3,7,0,1047.73,0.0249541,0.0160162,0.00660362,0.0211373,0.0219869,0.0373167
-1044.94,0.838099,0.380237,3,15,0,1049.25,0.0437252,0.0300007,0.00665428,0.0230637,0.0219198,0.0374457
-1043.67,0.943717,0.380237,3,7,0,1046.31,0.0283687,0.0262545,0.00461687,0.0260967,0.0245147,0.0395126
-1045.69,0.824844,0.380237,3,7,0,1048.95,0.0108677,0.0650609,0.0046356,0.0230055,0.0218238,0.0381041
-1046,0.99444,0.380237,3,7,0,1047.78,0.0266539,0.0656602,0.00533483,0.0257302,0.0244404,0.0286621
-1045.08,0.868084,0.380237,2,3,0,1048.01,0.0252943,0.0660668,0.00585351,0.024603,0.0232847,0.0335811
-1044.77,0.963158,0.380237,2,3,0,1045.59,0.0226207,0.055148,0.0062174,0.0250082,0.0232016,0.0328024
-1045.72,0.911406,0.380237,3,7,0,1047.36,0.0422761,0.015993,0.00327511,0.023859,0.0232002,0.0345195
-1045.51,0.984923,0.380237,3,7,0,1048.19,0.00608212,0.0593779,0.00428836,0.0249911,0.0249227,0.0314201
-1045.78,0.902588,0.380237,3,7,0,1049.28,9.47243e-05,0.03978,0.0049551,0.0222721,0.0257797,0.0329991
-1043.66,0.737064,0.380237,2,7,0,1046.72,0.0110691,0.0276714,0.00558868,0.0259951,0.0238032,0.0293856
-1043.92,0.936642,0.380237,3,7,0,1047,0.00843517,0.0275824,0.00428532,0.0227257,0.0224755,0.0286433
